	cluster	degree
Il15	3	38
Il15ra	5	21
Il16	3	3034
Il17ra	0	34
Il17rc	1	1550
Il17rd	3	2295
Il18bp	2	443
Il1r1	1	57
Il1rap	1	85
Il1rapl1	0	1364
Il1rapl2	0	1466
Il1rl1	5	11
Il21r	5	33
Il22	3	2409
Il25	1	3
Il2rg	1	78
Il33	3	1811
Il34	0	1318
Il36rn	5	235
Il3ra	3	9
Il4r	1	20
Il6	5	381
Il6r	0	1181
Il6st	1	1563
Il7r	0	399
Ildr1	5	370
Ildr2	0	1594
Ilf2	3	2735
Ilf3	2	1938
Ilk	3	2802
Ilkap	3	2609
Ilrun	0	508
Ilvbl	4	1577
Immp1l	3	191
Immp2l	4	11
Immt	4	1056
Imp4	3	2528
Impa1	4	1622
Impa2	0	7
Impact	0	243
Impdh1	0	416
Impdh2	4	276
Impg1	3	2373
Ina	2	1329
Incenp	2	750
Inf2	0	1304
Ing1	0	99
Ing2	0	1188
Ing3	2	3360
Ing4	3	1101
Ing5	2	91
Inha	2	339
Inhba	0	465
Inhbb	1	319
Inip	2	2387
Inka1	3	70
Inka2	0	1289
Ino80	2	1732
Ino80c	1	1484
Ino80d	2	543
Inpp1	3	3566
Inpp4a	2	199
Inpp4b	3	1778
Inpp5a	3	2866
Inpp5b	2	1940
Inpp5d	0	1171
Inpp5e	3	3388
Inpp5f	3	3120
Inpp5j	3	2658
Inpp5k	2	912
Inppl1	1	66
Insc	1	459
Insig1	1	145
Insig2	4	1357
Insm1	0	548
Insr	2	899
Insyn1	0	1395
Insyn2a	3	2882
Ints1	2	916
Ints10	2	74
Ints11	3	2868
Ints12	3	2723
Ints13	2	960
Ints14	2	2492
Ints2	2	200
Ints3	4	395
Ints4	3	3547
Ints5	2	1385
Ints6	2	647
Ints6l	3	714
Ints7	2	93
Ints8	3	2958
Ints9	2	1738
Invs	5	52
Ip6k2	2	650
Ipcef1	0	740
Ipmk	2	370
Ipo13	2	175
Ipo4	4	621
Ipo5	0	624
Ipo7	2	683
Ipo9	0	699
Ipp	3	2855
Ippk	4	149
Iqca1	0	277
Efcab10	0	2
Iqcb1	3	3001
Iqcd	0	296
Iqce	0	238
Iqck	0	1
Iqgap1	1	226
Iqgap2	0	1298
Iqsec1	2	32
Iqsec2	0	1127
Iqsec3	0	368
Iqub	5	51
Irag1	1	91
Irag2	0	976
Irak1	0	1057
Irak1bp1	0	679
Irak2	3	894
Irak3	1	120
AABR07070043.1	1	3
Irak4	1	189
Ireb2	2	2823
Irf1	1	79
Irf2	2	163
Irf2bp1	4	2453
Irf2bp2	2	2975
Irf2bpl	2	1254
Irf3	2	74
Irf4	5	9
Irf5	0	218
Irf6	2	443
Irf7	1	6
Irf8	1	72
Irf9	1	63
Irgm	1	101
Irgq	0	634
Irs1	2	2898
Irs2	2	227
Irx1	3	1580
Irx2	3	1869
Irx3	3	2163
Irx5	3	2050
Isca1	4	71
Isca2	4	55
Iscu	4	553
Isg15	1	5
Isg20	1	5
Isg20l2	2	678
Islr	1	156
Islr2	0	1604
Ism1	0	118
Ism2	1	197
Isoc1	1	1230
Isoc2a	4	248
Isoc2b	3	22
Ist1	2	2594
Isy1	3	1816
Isyna1	0	52
Itch	3	3439
Itfg1	4	849
Itfg2	3	1641
Itga1	1	61
Itga11	3	3038
Itga3	3	3284
Itga4	0	263
Itga5	1	162
Itga6	1	60
Itga7	3	2676
Itga9	1	42
Itgae	3	568
Itgal	1	189
Itgam	1	105
Itgav	1	41
Itgb1	1	299
Itgb1bp1	3	2696
Itgb2	1	130
Itgb3	1	151
Itgb3bp	1	5
Itgb4	1	55
Itgb5	3	2338
Itgb8	1	398
Itgbl1	1	28
Itih3	1	479
Itm2a	1	11
Itm2b	3	2595
Itm2c	4	94
Itpa	0	658
Itpk1	4	69
Itpka	0	912
Itpkb	1	2003
Itpkc	3	2166
Itpr1	3	843
Itpr2	1	187
Itpr3	0	10
Itprid2	1	930
Itprip	5	352
Itpripl1	1	214
Itpripl2	5	93
Itsn1	1	91
Itsn2	0	1360
Ivd	4	374
Ivns1abp	1	1
Iws1	2	1381
Jade1	2	2820
Jade2	0	1128
Jade3	2	14
Jag1	1	23
Jag2	0	1040
Jagn1	4	646
Jak1	0	527
Jak2	0	378
Jak3	1	287
Jakmip1	0	1400
Jakmip2	2	507
Jakmip3	1	1269
Jam2	1	338
Jam3	1	513
Jaml	3	2831
Jarid2	2	2719
Jazf1	0	1610
Jcad	0	1227
Jchain	5	27
Jdp2	0	1414
Jkamp	4	1989
Jmjd1c	2	2439
Jmjd4	2	80
Jmjd6	3	2766
Jmjd7	3	2042
Jmjd8	2	27
Jmy	2	2320
Josd1	0	1066
Josd2	1	777
Jph1	2	206
Jph3	0	1123
Jpt1	2	84
Jpt2	1	1578
Jrk	3	2144
Jrkl	2	2917
Jtb	4	718
Jun	2	891
Jund	4	312
Jup	3	3002
Kalrn	0	1472
Kank1	1	504
Kank2	1	104
Kank3	1	6
Kank4	1	2340
Kansl1	3	2489
Kansl1l	3	1442
Kansl2	2	310
Kansl3	1	47
Kars	4	2291
Kash5	3	2243
Kat14	2	797
Kat2a	4	472
Kat2b	3	2761
Kat5	3	3155
Kat6a	2	2983
Kat6b	2	623
Kat7	2	2340
Kat8	4	2705
Katna1	2	190
Katnal1	1	84
Katnb1	0	178
Katnip	0	1467
Kazald1	3	8
Kazn	2	2667
Kbtbd11	2	2115
Kbtbd2	2	2352
Kbtbd3	1	2281
Kbtbd4	4	412
Kbtbd7	2	873
Kbtbd8	2	1471
Kcmf1	3	381
Kcna1	2	1466
Kcna2	2	1153
Kcna3	0	1297
Kcna4	0	1525
Kcna5	0	851
Kcna6	1	311
Kcna7	1	1218
Kcnab1	2	1609
Kcnab2	0	1197
Kcnab3	3	1951
Kcnb1	0	1440
Kcnc1	3	3047
Kcnc2	0	1102
Kcnc3	3	2765
Kcnc4	2	2079
Kcnd1	5	107
Kcnd2	3	3151
Kcnd3	2	472
Kcne2	3	358
Kcne4	1	2
Kcne5	1	150
Kcnf1	0	1473
Kcng1	0	1108
Kcng2	0	530
Kcng3	0	1325
Kcng4	3	2676
Kcnh1	0	323
Kcnh2	1	1781
Kcnh3	0	903
Kcnh4	0	1304
Kcnh5	0	1435
Kcnh6	0	145
Kcnh7	0	1477
Kcnip1	1	969
Kcnip2	0	1483
Kcnip3	0	681
Kcnip4	3	2338
Kcnj10	1	243
Kcnj11	0	56
Kcnj12	3	2233
Kcnj13	1	44
Kcnj14	1	1911
Kcnj15	5	248
Kcnj16	1	1424
Kcnj2	0	123
Kcnj3	2	369
Kcnj4	0	1280
Kcnj5	5	40
Kcnj6	0	560
Kcnj8	1	21
Kcnj9	0	646
Kcnk1	3	2163
Kcnk10	3	2158
Kcnk12	3	1845
Kcnk15	3	1103
Kcnk18	5	49
Kcnk2	0	1252
Kcnk3	3	2594
Kcnk4	0	1092
Kcnk9	2	1808
Kcnma1	0	1321
Kcnmb1	1	9
Kcnmb2	1	22
Kcnmb4	0	786
Kcnn1	0	1362
Kcnn2	5	32
Kcnn3	0	140
Kcnn4	1	16
Kcnq3	0	1605
Kcnq4	1	149
Kcnq5	0	1434
Kcnrg	1	48
Kcns1	0	1076
Kcns2	0	1445
Kcns3	1	72
Kcnt1	2	2270
Kcnt2	0	1179
Kcnv1	0	991
Kctd1	0	615
Kctd10	1	30
Kctd11	2	104
Kctd12	3	1187
Kctd12b	3	2082
Kctd13	0	1555
Kctd14	3	1887
Kctd15	1	3
Kctd16	0	1607
Kctd17	0	762
Kctd18	1	598
Kctd2	4	1032
Kctd20	2	1201
Kctd21	0	689
Kctd3	2	1863
Kctd4	0	1366
Kctd5	4	1079
Kctd6	2	1450
Kctd7	4	1041
Kctd8	3	1699
Kctd9	1	1768
Kdelr1	4	395
Kdelr2	3	2221
Kdelr3	1	38
Kdm1a	2	701
Kdm1b	2	291
Kdm2a	2	365
Kdm2b	3	2941
Kdm3a	2	220
Kdm3b	2	1624
Kdm4a	2	2013
Kdm4b	2	1899
Kdm4c	3	1300
Kdm4d	5	330
Kdm5a	3	3448
Kdm5b	2	568
Kdm5c	2	2544
Kdm6a	3	2397
Kdm6b	2	1333
Kdm7a	2	1955
Kdm8	3	2920
Kdr	1	16
Kdsr	3	3348
Keap1	4	98
Khdc4	2	1262
Khdrbs1	2	2490
Khdrbs2	0	530
Khdrbs3	0	1330
Khk	1	38
Khnyn	3	3446
Khsrp	2	1045
Kiaa0408L	0	233
Kics2	0	435
Kidins220	2	1106
Kif13a	3	3285
Kif13b	1	1289
Kif16b	1	1302
Kif17	0	1180
Kif18b	5	62
Kif19	3	2412
Kif1a	0	226
Kif1c	1	636
Kif21a	4	304
Kif21b	0	1513
Kif23	0	457
Kif24	1	821
Kif26a	0	819
Kif26b	1	101
Kif27	0	175
Kif2a	4	244
Kif3a	0	585
Kif3b	0	1129
Kif3c	0	885
Kif5a	0	493
Kif5b	1	1446
Kif5c	0	109
Kif6	1	46
Kif7	1	30
Kif9	5	8
Kifap3	0	553
Kifbp	4	570
Kifc2	0	1138
Kifc3	0	575
Kin	2	624
Kirrel1	1	74
Kirrel2	5	2
Kirrel3	2	2445
Kiss1r	1	128
Kit	3	2967
Kitlg	3	2255
Kiz	3	2811
Kl	3	942
Klc1	0	449
Klc2	2	1059
Klc4	3	2059
Klf10	0	1266
Klf11	2	317
Klf12	5	148
Klf13	2	12
Klf15	1	49
Klf16	0	1383
Klf2	1	42
Klf3	1	101
Klf4	1	2
Klf5	0	1043
Jhy	0	1
Klf6	0	836
Klf7	2	668
Klf8	0	187
Klf9	2	744
Klhdc1	5	5
Klhdc10	2	3237
Klhdc2	3	2174
Klhdc3	4	213
Klhdc7a	1	148
Klhdc8a	1	72
Klhdc8b	0	411
Klhdc9	2	30
Klhl1	3	2065
Klhl11	4	1512
Klhl12	2	440
Klhl13	1	98
Klhl14	0	10
Klhl15	2	550
Klhl17	2	1628
Klhl18	2	1315
Klhl2	0	1461
Klhl20	2	476
Klhl21	4	1670
Klhl22	4	1021
Klhl23	0	1385
Klhl24	3	2325
Klhl25	3	2337
Klhl26	0	289
Klhl28	2	2128
Klhl29	0	1237
Klhl3	0	1233
Klhl32	3	1238
Klhl33	3	2345
Klhl35	4	4
Klhl36	3	2717
Klhl4	1	1382
Klhl42	2	3042
Klhl5	0	416
Klhl6	1	29
Klhl7	3	2935
Klhl8	3	1316
Klk1b3	5	51
Klk5	5	309
Klk6	1	1356
Klra2	5	22
Klrc3	5	130
Kmt2a	2	825
Kmt2b	2	542
Kmt2c	2	2645
Kmt2d	2	284
Kmt2e	2	840
Kmt5a	0	117
Kmt5b	2	3159
Kmt5c	2	473
Kndc1	1	538
Knop1	2	2901
Kpna1	0	754
Kpna2	1	20
Kpna3	0	710
Kpna4	2	2094
Kpna5	3	2801
Kpna6	2	243
Kpnb1	2	988
Krba1	2	660
Krcc1	1	909
Kremen1	1	41
Kri1	2	548
Krit1	5	192
Krr1	2	1872
Krt10	3	506
Krt18	1	34
Krt2	0	4
Krt222	3	2392
Krt26	0	307
Krt71	0	513
Krt8	4	484
Krtcap2	4	542
Ksr1	0	1005
Ksr2	2	391
Kti12	3	2144
Ktn1	2	2798
Kxd1	1	65
Kyat1	3	2548
Kyat3	4	435
L1cam	2	1368
L2hgdh	5	11
L3mbtl1	0	1038
L3mbtl2	2	2735
L3mbtl3	0	1483
Lacc1	1	40
Lactb	3	2085
Lactb2	3	2771
Lair1	0	19
Lama1	1	54
Lama2	3	3039
Lama3	3	566
Lama4	0	534
Lama5	0	139
Lamb1	0	1288
Lamb2	1	396
Lamc1	1	165
Lamc2	0	1314
Lamc3	1	222
Lamp1	3	2174
Lamp2	1	785
Lamp5	0	22
Lamtor1	3	12
Lamtor2	4	52
Lamtor3	4	749
Lamtor4	4	952
Lamtor5	4	489
Lancl1	0	225
Lancl2	2	490
Lancl3	2	1028
Lap3	1	1794
Laptm4a	4	49
Laptm4b	3	2813
Laptm5	1	90
Large1	0	1426
Larp1	2	1125
Larp1b	2	295
Larp4	2	3118
Larp4b	2	851
Larp6	4	2102
Larp7	2	756
Lars1	2	2436
Lars2	2	369
Las1l	2	235
Lasp1	0	1229
Lat	3	51
Lat2	1	66
Lats1	2	1371
Lats2	3	3035
Layn	1	136
Lbh	1	449
Lbhd2	0	160
Lbp	1	183
Lbx1	3	2113
Lcat	1	66
Lck	5	92
Gcsam	5	6
Lclat1	0	176
Lcmt1	4	380
Lcmt2	3	1600
Lcn4	5	65
Lcor	2	820
Lcorl	5	4
Lcp1	1	349
Lcp2	5	66
Lctl	5	328
Ldah	0	604
Ldb1	2	829
Ldb2	0	1404
Ldb3	1	1035
Ldha	0	971
Ldhal6b	2	156
Ldhb	4	1138
Ldhd	3	2584
Ldlr	1	637
Ldlrad1	5	182
Ldlrad3	1	481
Ldlrad4	2	72
Ldlrap1	1	2273
Lef1	1	4
Alox15	1	1
Lefty2	5	326
Lekr1	5	185
Lemd1	1	1
Lemd3	2	1974
Leng1	2	1451
Leng8	5	152
Leng9	2	166
Leo1	2	826
Lepr	3	2102
Leprot	1	113
Leprotl1	2	1826
Letm1	2	1127
Letm2	3	2103
Letmd1	0	375
Lfng	1	1440
Lgals1	1	1779
Lgals3	1	472
Lgals3bp	1	127
Lgals5	1	8
Lgals8	1	2528
Lgals9	1	17
Lgalsl	2	160
Lgi1	0	275
Lgi2	1	2408
Lgi3	1	1672
Lgi4	3	1324
Lgmn	4	281
Lgr4	3	3099
Lgr5	3	927
Lgr6	3	2023
Lhfpl2	1	147
Lhfpl3	1	186
Lhfpl4	0	1021
Lhfpl5	3	2138
Lhfpl6	3	1957
Lhpp	1	140
Lhx1	3	2327
Lhx2	0	1159
Lhx3	3	1528
Lhx5	3	2805
Lhx6	0	1457
Lhx9	1	6
Lias	1	148
Lifr	1	1721
Lig1	3	3354
Lig3	2	2929
Lig4	2	1465
Lilrb3	1	18
Lilrb3a	1	33
Lilrb3l	1	5
Lima1	1	201
Limch1	1	112
Limd1	1	86
Limd2	0	786
Lime1	2	744
Limk1	1	116
Limk2	0	1288
Lims1	1	382
Lims2	1	269
Lin28b	0	624
Lin37	3	2564
Lin52	3	527
Lin54	0	3
Lin7a	3	1668
Lin7b	0	1238
Lin7c	3	3043
Lin9	3	2500
Lingo1	0	1547
Lingo2	0	1612
Lingo3	3	2799
Lingo4	1	1232
Lins1	4	741
Lipa	0	235
Lipe	1	762
Lipn	5	315
Lipt1	2	117
Lipt2	3	689
Litaf	1	875
Lix1	0	1116
Lix1l	1	411
Llgl1	1	573
Lman1	2	2417
Lman2	4	1027
Lman2l	4	1048
Lmbr1	2	653
Lmbr1l	3	1637
Lmbrd1	4	124
Fam32a	4	3
Lmbrd2	0	514
Lmf1	2	52
Lmln	2	3005
Lmna	4	931
Lmnb1	3	3324
Lmnb2	2	2386
Lmntd2	0	883
Lmo1	1	115
Lmo2	1	46
Lmo3	0	1506
Lmo4	0	1480
Lmo7	0	1224
Lmod1	0	43
Lmtk2	0	1420
Lmx1b	1	1189
Lnpep	2	3065
Lnpk	0	666
Lnx1	4	381
Lnx2	3	2697
Lonp1	4	64
Lonp2	4	954
Lonrf1	0	563
Lonrf2	0	306
Lonrf3	1	142
Lox	3	2141
Loxl1	1	22
Loxl2	1	47
Loxl3	1	27
Lpal2	5	285
Lpar1	1	683
Lpar4	1	15
Lpar6	5	325
Lpcat1	2	683
Lpcat2	0	75
Lpcat3	2	972
Lpcat4	2	60
Lpgat1	2	1233
Lpin1	1	2183
Lpin2	0	1427
Lpin3	0	588
Lpl	3	151
Lpp	3	2489
Lpxn	0	11
Lrat	5	216
Lratd1	0	1136
Lratd2	0	26
Lrba	3	2982
Lrch1	3	2742
Lrch2	2	159
Lrch3	2	1709
Lrch4	1	991
Lrfn1	0	1606
Lrfn2	0	1547
Lrfn3	2	537
Lrfn4	0	651
Lrfn5	0	1611
Lrg1	1	9
Lrguk	0	537
Lrig1	1	1973
Lrig2	3	3196
Lrig3	1	900
Lrmda	1	461
Lrp1	4	205
Lrp10	1	1591
Lrp11	2	579
Lrp12	2	205
Lrp1b	0	44
Lrp2	3	2247
Lrp3	4	2696
Lrp4	0	600
Lrp5	1	468
Lrp6	3	2928
Lrp8	2	390
Lrpap1	4	283
Lrpprc	2	1284
Lrrc1	1	587
Lrrc10b	0	869
Lrrc14	2	390
Lrrc15	5	4
Lrrc17	0	675
Lrrc2	5	6
Lrrc20	0	85
Lrrc24	0	567
Lrrc25	5	332
Lrrc27	2	331
Lrrc28	1	22
Lrrc29	5	410
Lrrc3	0	225
Lrrc32	1	72
Lrrc38	3	1867
Lrrc3b	3	2648
Lrrc3c	5	216
Lrrc4	2	506
Lrrc40	3	2731
Lrrc41	4	305
Lrrc42	3	13
Lrrc45	1	17
Lrrc46	1	200
Lrrc47	4	861
Lrrc49	2	1840
Lrrc4b	0	406
Lrrc4c	0	1613
Lrrc51	1	287
Lrrc55	0	986
Lrrc56	0	678
Lrrc57	0	1108
Lrrc58	1	256
Lrrc59	4	386
Lrrc61	3	2513
Lrrc66	1	18
Lrrc7	0	1568
Lrrc71	1	153
Lrrc73	0	1521
Lrrc74b	5	22
Lrrc75a	0	1360
Lrrc75b	1	556
Lrrc8a	1	1729
Lrrc8b	0	1615
Lrrc8c	0	1526
Lrrc8d	0	539
Lrrcc1	2	67
Lrrfip1	0	149
Lrrfip2	2	2815
Lrrk1	1	81
Lrrk2	0	1588
Lrrn1	1	2039
Lrrn2	0	853
Lrrn3	0	1008
LRRTM1	0	1467
Lrrtm2	2	795
Lrrtm3	2	191
Lrrtm4	0	1514
Lrsam1	1	260
Lrtm2	0	1539
Lrwd1	2	526
Lsamp	2	1213
Lsg1	2	1148
Lsm1	3	1303
Lsm10	5	122
Lsm11	2	421
Lsm12	2	92
Diras1	2	4
Hykk	2	1
Lsm14a	2	3011
Lsm14b	2	815
Lsm2	3	1318
Lsm3	3	1796
Lsm4	4	735
Lsm5	3	10
Lsm6	3	1512
Lsm7	3	126
Lsm8	0	18
Lsmem2	1	1
Lsp1	1	143
Il18	1	1
Lsr	1	283
Lss	1	85
Lst1	5	3
Lta4h	4	1282
Ltb	4	639
Ltbp1	1	22
Ltbp3	3	3224
Ltbp4	0	1285
Ltbr	3	2221
Ltk	0	827
Ltn1	2	873
Lto1	2	247
Ltv1	3	2154
Luc7l	2	726
Luc7l2	2	1322
Luc7l3	2	28
Lum	1	90
Lurap1	3	1777
Lurap1l	1	211
Luzp1	2	2807
Luzp2	0	951
Lvrn	5	58
Lxn	3	244
Ly49i2	5	7
Ly49s6	5	161
Ly49si2	5	111
Ly6c	0	1
Dok2	0	2
Ly6e	0	1125
Ly6g6d	3	1604
Ly6g6e	3	1928
Ly6h	0	1304
Ly6k	0	652
Ly75	1	19
Ly86	1	98
Ly96	5	22
Lyar	3	2993
Lyl1	1	5
Lyn	1	22
Lynx1	2	95
Lypd1	1	86
Lypd6	0	119
Lypd6b	4	250
Lypla1	3	2763
Lypla2	4	589
Lyplal1	0	102
Lyrm2	1	96
Lyrm4	4	38
Lyrm7	1	4
Lyrm9	3	1959
Lysmd1	0	138
Lysmd2	4	150
Lysmd3	3	2750
Lysmd4	4	1
Lyz2	1	114
Lyzl4	0	872
Lztfl1	2	13
Lztr1	0	63
Lzts1	0	1504
Lzts2	1	519
Lzts3	0	1189
M6pr	4	1182
Mab21l1	3	3027
Mab21l2	3	2373
Macf1	2	2542
Macir	0	1446
Maco1	2	3127
Macrod1	3	1944
Macroh2a1	3	2925
Macroh2a2	2	838
Mad1l1	2	1534
Mad2l1	3	2407
Mad2l1bp	2	1473
Mad2l2	1	1082
Madd	2	837
Maea	4	503
Maf	2	1573
Maf1	4	951
Mafa	1	364
Mafb	0	222
Maff	1	3
Mafg	0	1355
Mag	1	744
Maged1	4	594
Maged2	4	1022
Magee1	4	1045
Magee2	0	235
Magel2	1	116
Magi1	2	948
Magi2	0	1319
Magi3	0	1304
Magoh	3	586
Magohb	3	408
Magt1	1	798
Maip1	4	26
Mak16	3	2752
Mal	1	291
Mal2	0	1414
Mall	5	18
Malsu1	3	1709
Malt1	3	1905
Mamdc2	1	7
Maml1	2	1386
Maml2	3	2876
Maml3	3	3118
Mamstr	0	1211
Man1a1	0	1387
Man1a2	0	1510
Man1b1	0	345
Man1c1	2	334
Man2a1	0	681
Man2a2	2	686
Man2b1	1	250
Man2b2	4	1358
Man2c1	0	88
Manba	3	2409
Manbal	4	46
Manea	3	1762
Maneal	2	2517
Manf	3	247
Mansc1	2	183
Maoa	1	73
Maob	0	243
Map10	2	2703
Map1a	0	1279
Map1b	4	248
Map1lc3a	0	79
Map1lc3b	4	322
Map1s	0	528
Map2	0	1339
Map2k1	0	1258
Map2k2	4	576
Map2k3	1	126
Map2k4	4	366
Map2k5	2	176
Map2k6	2	263
Map2k7	1	1584
Map3k1	3	2346
Map3k10	0	1101
Map3k11	1	949
Map3k12	2	1256
Map3k13	2	1799
Map3k14	2	184
Map3k2	2	1744
Map3k20	1	143
Map3k3	2	1786
Map3k4	2	988
Map3k5	3	2383
Map3k6	2	461
Map3k7	0	127
Map3k7cl	1	3
Hsd3b7	4	2
Map3k8	1	11
Map3k9	0	1294
Map4	1	1732
Map4k1	0	26
Map4k2	2	1898
Map4k3	2	372
Map4k4	1	677
Map4k5	2	1697
Map6	0	435
Map6d1	3	2118
Map7	1	467
Map7d1	2	1101
Map7d2	4	289
Map9	0	1635
Mapk1	0	1606
Mapk10	0	1236
Mapk11	0	1047
Mapk12	3	2102
Mapk14	3	2678
Mapk15	0	5
Mapk1ip1	2	2215
Mapk1ip1l	2	238
Mapk3	0	103
Mapk4	2	1
Mapk6	3	2775
Mapk7	3	3137
Mapk8	0	1325
Mapk8ip1	0	1008
Mapk8ip2	2	660
Mapk8ip3	4	386
Mapk9	0	726
Mapkap1	3	7
Mapkapk2	1	1061
Mapkapk3	1	35
Mapkapk5	2	2335
Mapkbp1	2	543
Mapre1	5	9
Mapre3	0	636
Mapt	2	275
Marchf1	0	1531
Marchf10	0	49
Marchf11	3	864
Marchf2	1	441
Marchf3	3	2389
Marchf4	0	855
Marchf5	2	1030
Marchf6	4	920
Marchf7	2	1717
Marchf8	1	285
Marcks	0	152
Gnb4	0	1
Marcksl1	0	224
Marf1	0	574
Mark1	0	1680
Mark2	0	1473
Mark3	3	2493
Mark4	0	1325
Mars1	2	867
Mars2	1	1082
Marveld1	1	60
Marveld2	3	1795
Mas1	0	1274
Masp1	0	987
MAST1	2	2414
Mast2	0	958
Mast3	0	1539
Mast4	1	130
Mat2a	3	1978
Mat2b	0	540
Matk	0	1235
Matn2	1	13
Matn4	0	9
Matr3	2	529
Mau2	2	415
Mavs	2	2717
Max	3	2902
Maz	2	113
Mb21d2	4	1211
Mbd1	2	1078
Mbd2	3	1943
Mbd3	0	8
Mbd4	2	308
Mbd5	2	425
Mbd6	2	138
Mbip	3	3239
Mblac2	2	589
Mbnl1	1	2125
Mbnl2	2	1428
Mboat1	1	107
Mboat2	1	183
Mboat7	0	1240
Mbp	1	675
Mbtd1	2	425
Mbtps1	2	3190
Mbtps2	2	304
Mc4r	1	86
Mcam	1	221
Mcart1	2	225
Mcat	4	231
Mcc	3	2552
Mccc1	2	518
Mccc2	1	1752
Mcee	4	35
Mcemp1	5	150
Mcf2	1	882
Mcf2l	5	272
Mcfd2	4	1024
Mchr1	0	1526
Mcl1	1	1345
Mcm2	3	3123
Mcm3	1	103
Mcm3ap	4	838
Mcm4	3	3322
Mcm5	3	2976
Mcm6	3	3368
Mcm7	3	575
Mcm8	3	271
Mcmbp	2	2792
Mcmdc2	0	64
Mcoln1	4	424
Mcph1	2	16
Mcrip1	4	1095
Mcrip2	4	123
Mcrs1	2	368
Mctp1	3	756
Mctp2	0	335
Mcts1	4	4
Mcu	3	2341
Mcur1	5	92
Mdc1	2	1028
Mdfi	3	1011
Mdfic	1	80
Mdga1	0	5
Mdga2	0	1112
Mdh1	4	438
Mdh1b	0	31
Mdh2	4	1328
Mdk	3	518
Mdm1	2	1727
Mdm2	3	3037
Mdm4	2	933
Mdn1	2	1284
Mdp1	2	604
Me1	1	365
Me2	1	1938
Me3	0	1518
Mea1	4	12
Meaf6	2	395
Meak7	0	92
Glmn	2	3
Mecom	1	345
Mecp2	2	1394
Mecr	4	131
Med1	2	1823
Med10	0	225
Med11	3	103
Med12	2	2182
Med12l	2	2003
Med13	2	1040
Med13l	0	229
Med14	2	196
Med15	2	403
Med16	0	1343
Med17	3	2227
Med18	3	2164
Med19	2	2329
Med20	3	2020
Med21	3	64
Med22	4	274
Med23	2	1623
Med24	2	520
Med25	0	768
Med26	2	1447
Med27	4	1021
Med28	3	352
Med30	3	8
Med31	3	1560
Med4	4	2149
Med6	4	1352
Med7	3	2709
Med8	2	56
Med9	0	239
Medag	0	932
Mef2a	2	987
Mef2c	0	1623
Mef2d	0	968
Megf10	3	2916
Megf11	3	2661
Megf6	1	7
Col13a1	1	1
Megf8	4	40
Megf9	2	537
Mei1	0	53
Meis1	3	3172
Meis2	0	1251
Meis3	0	43
Meltf	0	179
Memo1	1	38
Men1	4	1115
Mepce	2	2501
Mertk	0	1329
Mesd	4	1794
Mesp2	5	94
Mest	0	440
Met	0	773
Metap1	2	615
Metap2	4	2449
Metrn	1	527
Metrnl	4	70
Mettl1	0	77
Mettl11b	0	584
Mettl14	2	2484
Mettl15	2	11
Mettl16	3	485
Mettl17	3	1784
Mettl18	2	451
Mettl2	0	7
Hspa12b	1	4
Mettl21a	0	168
Mettl22	3	1257
Mettl24	1	66
Mettl25	3	1026
Mettl26	3	428
Mettl27	0	5
Mettl3	3	1883
Mettl4	3	2097
Mettl5	3	2384
Mettl6	3	2974
Mettl7a	1	283
Mettl9	1	6
Mex3a	0	32
Mex3b	0	898
Mex3c	2	854
Mex3d	4	4
Mfap1a	2	1357
Mfap3	2	574
Mfap3l	0	1139
Mfap4	1	116
Mfap5	1	27
Mff	3	1014
Mfge8	0	1366
Mfhas1	2	214
Mfn1	1	262
Mfn2	4	674
Mfng	1	126
Mfrp	1	15
Igfbpl1	1	1
Mfsd1	3	269
Mfsd10	2	253
Mfsd11	2	982
Mfsd12	4	2099
Mfsd13a	2	432
Mfsd14b	3	2603
Mfsd2a	1	153
Mfsd3	4	183
Mfsd4a	0	573
Mfsd4b	0	10
Lrif1	0	1
Mfsd5	4	524
Mfsd6	1	803
Mfsd8	1	8
Mfsd9	4	275
Mga	2	1813
Mgam	5	444
Mgarp	3	1742
Mgat1	4	58
Mgat2	4	459
Mgat3	2	2246
Mgat4a	2	1063
Mgat4b	0	595
Mgat4c	0	663
Mgat5	0	790
Mgat5b	0	1608
MGC105567	5	22
MGC108823	1	58
MGC109340	3	2660
MGC116121	2	1688
MGC116202	2	4
MGC94199	0	515
MGC94207	3	2902
MGC95208	3	702
MGC95210	1	18
Mgll	0	1094
Mgme1	3	1319
Mgmt	1	46
Mgp	1	624
Mgrn1	0	1348
Mgst1	1	964
Mgst2	1	305
Cd101	1	2
Mgst3	0	450
Mia2	3	2861
Mia3	2	1575
Mib1	0	277
Mib2	0	1262
Mical1	5	197
Mical2	0	527
Mical3	2	1148
Micalcl	5	160
Micall1	1	1708
Micall2	1	97
Micb	1	2
Micos13	1	164
Micu1	2	112
Micu2	4	169
Micu3	3	2561
Mid1	0	1097
Mid2	1	2727
Mideas	2	188
Midn	0	795
Mief1	2	1548
Mief2	4	100
Mien1	4	97
Mier1	3	2450
Mier2	0	208
Mier3	2	2648
Mif	4	7
Miga1	4	261
Miga2	4	367
Miip	2	139
Mill1	1	84
Minar1	1	1329
Minar2	0	563
Mindy1	1	1701
Mindy2	3	1879
Mindy3	2	65
Mindy4	0	1113
Mink1	0	1497
Minpp1	4	412
Mios	2	1305
Mip	5	317
